"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Ball diamonds","Fair","Percentage","242","units","0","v1234817147","7.36.3","35.4","A","","","1"
"2020","Ontario","2016A000235","Ball diamonds","Good","Percentage","242","units","0","v1234817148","7.36.4","24.4","A","","","1"
"2020","Ontario","2016A000235","Ball diamonds","Very good","Percentage","242","units","0","v1234817150","7.36.5","9.3","A","","","1"
"2020","Ontario","2016A000235","Ball diamonds","Physical condition unknown","Percentage","242","units","0","v1234817146","7.36.6","15.9","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Very poor","Percentage","242","units","0","v1234817163","7.37.1","9.3","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Poor","Percentage","242","units","0","v1234817161","7.37.2","5.1","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Fair","Percentage","242","units","0","v1234817159","7.37.3","31.6","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Good","Percentage","242","units","0","v1234817160","7.37.4","25.8","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Very good","Percentage","242","units","0","v1234817162","7.37.5","11.8","A","","","1"
"2020","Ontario","2016A000235","Rectangular sports fields (natural turf)","Physical condition unknown","Percentage","242","units","0","v1234817158","7.37.6","16.4","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Very poor","Percentage","242","units","0","v1234817157","7.38.1","2.1","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Poor","Percentage","242","units","0","v1234817155","7.38.2","2.5","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Fair","Percentage","242","units","0","v1234817153","7.38.3","22.1","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Good","Percentage","242","units","0","v1234817154","7.38.4","29.8","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Very good","Percentage","242","units","0","v1234817156","7.38.5","26.6","A","","","1"
"2020","Ontario","2016A000235","Artificial turf sports fields","Physical condition unknown","Percentage","242","units","0","v1234817152","7.38.6","16.9","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Very poor","Percentage","242","units","0","v1234817187","7.39.1","2.7","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Poor","Percentage","242","units","0","v1234817185","7.39.2","7.8","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Fair","Percentage","242","units","0","v1234817183","7.39.3","13.3","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Good","Percentage","242","units","0","v1234817184","7.39.4","37.8","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Very good","Percentage","242","units","0","v1234817186","7.39.5","14.0","A","","","1"
"2020","Ontario","2016A000235","Paved pathways (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817182","7.39.6","24.5","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Very poor","Percentage","242","units","0","v1234817223","7.40.1","1.0","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Poor","Percentage","242","units","0","v1234817221","7.40.2","2.2","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Fair","Percentage","242","units","0","v1234817219","7.40.3","20.6","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Good","Percentage","242","units","0","v1234817220","7.40.4","44.6","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Very good","Percentage","242","units","0","v1234817222","7.40.5","14.2","A","","","1"
"2020","Ontario","2016A000235","Trails (non-paved) (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817218","7.40.6","17.4","A","","","1"


