"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Very good","Percentage","242","units","0","v1001730464","6.23.5","33.0","A","","","1"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Physical condition unknown","Percentage","242","units","0","v1001730478","6.23.6","12.0","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Very poor","Percentage","242","units","0","v1234817061","6.36.1","1.1","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Poor","Percentage","242","units","0","v1234817059","6.36.2","3.6","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Fair","Percentage","242","units","0","v1234817057","6.36.3","16.9","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Good","Percentage","242","units","0","v1234817058","6.36.4","36.8","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Very good","Percentage","242","units","0","v1234817060","6.36.5","21.6","A","","","1"
"2020","Quebec","2016A000224","Ball diamonds","Physical condition unknown","Percentage","242","units","0","v1234817056","6.36.6","20.0","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Very poor","Percentage","242","units","0","v1234817073","6.37.1","0.2","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Poor","Percentage","242","units","0","v1234817071","6.37.2","1.2","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Fair","Percentage","242","units","0","v1234817069","6.37.3","15.8","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Good","Percentage","242","units","0","v1234817070","6.37.4","36.0","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Very good","Percentage","242","units","0","v1234817072","6.37.5","17.8","A","","","1"
"2020","Quebec","2016A000224","Rectangular sports fields (natural turf)","Physical condition unknown","Percentage","242","units","0","v1234817068","6.37.6","29.2","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Very poor","Percentage","242","units","0","v1234817067","6.38.1","0.0","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Poor","Percentage","242","units","0","v1234817065","6.38.2","0.8","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Fair","Percentage","242","units","0","v1234817063","6.38.3","7.3","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Good","Percentage","242","units","0","v1234817064","6.38.4","21.2","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Very good","Percentage","242","units","0","v1234817066","6.38.5","25.0","A","","","1"
"2020","Quebec","2016A000224","Artificial turf sports fields","Physical condition unknown","Percentage","242","units","0","v1234817062","6.38.6","45.6","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Very poor","Percentage","242","units","0","v1234817097","6.39.1","0.6","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Poor","Percentage","242","units","0","v1234817095","6.39.2","4.2","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Fair","Percentage","242","units","0","v1234817093","6.39.3","17.1","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Good","Percentage","242","units","0","v1234817094","6.39.4","38.7","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Very good","Percentage","242","units","0","v1234817096","6.39.5","24.4","A","","","1"
"2020","Quebec","2016A000224","Paved pathways (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817092","6.39.6","15.1","A","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Very poor","Percentage","242","units","0","v1234817133","6.40.1","0.2","A","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Poor","Percentage","242","units","0","v1234817131","6.40.2","2.5","A","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Fair","Percentage","242","units","0","v1234817129","6.40.3","12.1","A","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Good","Percentage","242","units","0","v1234817130","6.40.4","41.0","B","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Very good","Percentage","242","units","0","v1234817132","6.40.5","27.4","B","","","1"
"2020","Quebec","2016A000224","Trails (non-paved) (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817128","6.40.6","16.7","A","","","1"


