"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Fair","Percentage","242","units","0","v1234816625","2.30.3","4.4","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Good","Percentage","242","units","0","v1234816626","2.30.4","56.5","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Very good","Percentage","242","units","0","v1234816628","2.30.5","37.2","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Physical condition unknown","Percentage","242","units","0","v1234816624","2.30.6","1.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Very poor","Percentage","242","units","0","v1234816659","2.31.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Poor","Percentage","242","units","0","v1234816657","2.31.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Fair","Percentage","242","units","0","v1234816655","2.31.3","16.3","D","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Good","Percentage","242","units","0","v1234816656","2.31.4","65.0","E","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Very good","Percentage","242","units","0","v1234816658","2.31.5","17.8","C","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor racquet courts","Physical condition unknown","Percentage","242","units","0","v1234816654","2.31.6","0.9","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Very poor","Percentage","242","units","0","v1234816683","2.32.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Poor","Percentage","242","units","0","v1234816681","2.32.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Fair","Percentage","242","units","0","v1234816679","2.32.3","3.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor walking/jogging tracks","Good","Percentage","242","units","0","v1234816680","2.32.4","36.1","C","","","1"
